27841	47676	1
5072	10974	1
10974	27895	1
10974	14993	1
31837	32266	1
32267	31837	1
32268	31837	1
43278	31837	1
32269	31837	1
32270	31837	1
32271	31837	1
34699	46110	1
34707	34708	1
19271	31835	1
31835	15748	1
10659	8172	1
5519	41350	1
5519	41349	1
5519	34299	1
13110	11140	1
24255	24254	1
44281	35301	1
35306	35301	1
35301	35307	1
35308	35301	1
27874	35301	1
35310	35301	1
35311	35301	1
35313	35301	1
35337	35301	1
35314	35301	1
35315	35301	1
35316	35301	1
35317	35301	1
35318	35301	1
27887	35301	1
35319	35301	1
35301	35320	1
35321	35301	1
35322	35301	1
35323	35301	1
35324	35301	1
35301	35325	1
35326	35301	1
35350	35301	1
35328	35301	1
35301	35304	1
35329	35301	1
35301	35330	1
35411	35301	1
35331	35301	1
48348	35301	1
35332	35301	1
35333	35301	1
40103	35301	1
35301	35302	1
37694	35301	1
35334	35301	1
35301	35335	1
35336	35301	1
35338	35301	1
34703	35301	1
27880	35301	1
38690	38709	1
38690	38688	1
38690	8010	1
38690	9258	1
38690	5163	1
20512	38690	1
38690	20513	1
27864	27879	1
27864	35358	1
27864	35405	1
27898	27864	1
27864	38709	1
27864	37706	1
27864	35375	1
28660	27864	1
27864	35402	1
27864	35446	1
27864	35396	1
27864	35353	1
27864	35408	1
27864	35360	1
27864	35348	1
27864	35355	1
27864	35398	1
27864	35404	1
35410	27864	1
27864	35409	1
27864	37689	1
27864	35414	1
27864	37693	1
27864	27863	1
27864	35400	1
27803	27802	1
27802	9271	1
5518	27802	1
27802	5149	1
25478	27802	1
39477	27802	1
27802	27812	1
9845	27802	1
27802	27815	1
27802	25759	1
27809	27802	1
27802	18983	1
10974	27802	1
19265	27802	1
27802	27817	1
27810	27802	1
27816	27802	1
15533	27802	1
27802	31607	1
18833	27802	1
27814	27802	1
27804	34224	1
27836	34224	1
27830	34224	1
27822	34224	1
44800	34224	1
27807	34224	1
27932	34224	1
27834	34224	1
27935	34224	1
27930	34224	1
27828	34224	1
27811	34224	1
27929	34224	1
27824	34224	1
27820	34224	1
27823	34224	1
27827	34224	1
27931	34224	1
34224	27831	1
27826	34224	1
27906	34224	1
27818	34224	1
27908	34224	1
27843	34224	1
27833	34224	1
29773	34224	1
27911	34224	1
27819	34224	1
27813	34224	1
27825	34224	1
48347	34224	1
27832	34224	1
34224	27835	1
40102	34224	1
34224	27928	1
27808	34224	1
27902	34224	1
27829	34224	1
27905	34224	1
27909	34224	1
27821	9953	1
27821	20748	1
43847	27821	1
18969	27821	1
27821	11104	1
12500	26593	1
26593	26594	1
34708	27880	1
27879	27880	1
27804	27880	1
34703	34699	1
27898	34703	1
34703	27807	1
27905	35338	1
35400	38708	1
38707	27863	1
38705	37693	1
38704	37689	1
26359	26594	1
44001	25759	1
5518	36519	1
25478	5518	1
5149	29691	1
21342	5149	1
35398	38703	1
38702	35355	1
38701	35348	1
38700	35360	1
38699	35353	1
38698	35396	1
38697	35402	1
28660	38696	1
35375	38695	1
41537	36519	1
50041	36519	1
36519	50975	1
49783	36519	1
42519	36519	1
36519	42538	1
36519	9618	1
36519	8217	1
36519	42681	1
36519	13320	1
51269	36519	1
18155	36519	1
37926	36519	1
48424	36519	1
29620	36519	1
13636	36519	1
36519	47837	1
30881	36519	1
37857	36519	1
31737	36519	1
36519	13459	1
53771	36519	1
28651	36519	1
13920	36519	1
36519	30502	1
40387	36519	1
48699	36519	1
36519	12338	1
40504	36519	1
32122	36519	1
37736	36519	1
15629	36519	1
13612	36519	1
30070	36519	1
36519	48206	1
30226	36519	1
36519	44431	1
29974	36519	1
28643	36519	1
36519	28677	1
36519	6388	1
46525	36519	1
30221	36519	1
30733	36519	1
36519	7464	1
9260	36519	1
41508	36519	1
36519	48678	1
25892	36519	1
36519	42534	1
36519	30042	1
36519	14278	1
41506	36519	1
48416	36519	1
12445	36519	1
35719	36519	1
36519	14008	1
8076	36519	1
36519	29751	1
36519	16599	1
8266	36519	1
36519	49978	1
30051	36519	1
29850	36519	1
9476	36519	1
29749	36519	1
32084	36519	1
24689	36519	1
8173	36519	1
17148	36519	1
25705	36519	1
36519	28647	1
17268	36519	1
44683	36519	1
13305	36519	1
28857	36519	1
53802	36519	1
29976	36519	1
51643	36519	1
36519	26789	1
29890	36519	1
36519	25949	1
36519	11631	1
36519	7467	1
30072	36519	1
7469	36519	1
12139	36519	1
36519	7466	1
8717	36519	1
35140	36519	1
41518	36519	1
53762	36519	1
18965	36519	1
46871	36519	1
49506	36519	1
36519	44475	1
7473	36519	1
36519	35718	1
13641	36519	1
53675	36519	1
17034	36519	1
36519	25942	1
6722	36519	1
29870	36519	1
36519	50333	1
42627	36519	1
36519	29133	1
14279	36519	1
15507	36519	1
36519	49456	1
36519	30225	1
14725	36519	1
9259	36519	1
49289	36519	1
49450	36519	1
36519	17718	1
50330	36519	1
36519	47139	1
9480	36519	1
29920	36519	1
14344	36519	1
6386	36519	1
36519	42465	1
36519	35269	1
36519	7470	1
36519	14676	1
36519	41488	1
36519	48057	1
36519	8215	1
47700	36519	1
13647	36519	1
17162	36519	1
50064	36519	1
36519	42551	1
36519	8152	1
36519	17186	1
30806	36519	1
36519	41502	1
36519	47905	1
40437	36519	1
50325	36519	1
36519	8427	1
39202	36519	1
40372	36519	1
22750	36519	1
36519	22646	1
41436	36519	1
26397	36519	1
29829	36519	1
47385	36519	1
14669	36519	1
36519	11000	1
14652	36519	1
36519	29934	1
49475	36519	1
22376	36519	1
30701	36519	1
31644	36519	1
36519	47407	1
29810	36519	1
36519	8011	1
13888	36519	1
53833	36519	1
13878	36519	1
13337	36519	1
36519	13082	1
36198	36519	1
36519	42431	1
8139	36519	1
53928	36519	1
11407	36519	1
36519	6387	1
13871	36519	1
48706	36519	1
31907	36519	1
30009	36519	1
13057	36519	1
36519	8209	1
36519	13828	1
36519	13829	1
52243	36519	1
49513	36519	1
51042	36519	1
28652	36519	1
36519	48469	1
36519	32259	1
36519	8281	1
36519	25758	1
51328	36519	1
37727	36519	1
36519	14346	1
48133	36519	1
36519	29760	1
36519	28573	1
40968	36519	1
14152	36519	1
48401	36519	1
36519	13366	1
54647	36519	1
36519	18960	1
13804	36519	1
36519	50291	1
17629	36519	1
51174	36519	1
30006	36519	1
29885	36519	1
36519	29874	1
36519	29326	1
48132	36519	1
36519	49523	1
29969	36519	1
42580	36519	1
31912	36519	1
38557	36519	1
36519	29898	1
49405	36519	1
36519	42714	1
36519	54159	1
53669	36519	1
6355	36519	1
36519	14188	1
36519	30666	1
36519	50004	1
14233	36519	1
36519	40722	1
17515	36519	1
9482	36519	1
36519	8805	1
51349	36519	1
18215	36519	1
36519	37389	1
36519	7472	1
40438	36519	1
41428	36519	1
36519	20648	1
36519	5479	1
17654	36519	1
53189	36519	1
13736	36519	1
50297	36519	1
36519	18961	1
36519	24608	1
31922	36519	1
36519	42505	1
47480	36519	1
36519	50327	1
50000	36519	1
28649	36519	1
29745	36519	1
21849	36519	1
28646	36519	1
20912	36519	1
28917	36519	1
28644	36519	1
16640	36519	1
29878	36519	1
30461	36519	1
45691	36519	1
36519	29893	1
22752	36519	1
8177	36519	1
40328	36519	1
40716	36519	1
36519	29876	1
48166	36519	1
36519	14190	1
35717	36519	1
38694	37706	1
27898	46110	1
27898	38693	1
35358	38692	1
27879	34707	1
38691	27879	1
27810	8010	1
53449	5479	1
38691	38709	1
38692	38709	1
38693	38709	1
38709	38694	1
38709	38695	1
38709	38696	1
38697	38709	1
38698	38709	1
38709	38699	1
38709	38700	1
38701	38709	1
38702	38709	1
38709	38703	1
38704	38709	1
38705	38709	1
38706	38709	1
38707	38709	1
38708	38709	1
27863	35335	1
27808	35335	1
27022	35335	1
35400	35336	1
27902	35336	1
35334	35346	1
35334	27928	1
35334	43349	1
37693	37694	1
34711	35302	1
35414	35302	1
40103	40102	1
35333	28950	1
37689	35333	1
35333	27835	1
27832	35332	1
35341	35332	1
48348	48347	1
35331	35409	1
35331	27825	1
35331	27020	1
35410	35411	1
35404	35330	1
27813	35330	1
29624	35330	1
34701	35304	1
35402	35304	1
27811	35304	1
27023	35304	1
34710	35329	1
35398	35329	1
27819	35329	1
35328	27911	1
35326	35355	1
27833	35326	1
29773	35350	1
35348	35325	1
27843	35325	1
27021	35325	1
35324	27908	1
35360	35323	1
27818	35323	1
38706	35346	1
26075	27022	1
35322	27906	1
35321	27826	1
27831	35320	1
35319	35408	1
35319	27827	1
35319	35342	1
27887	35353	1
27823	27887	1
27887	27019	1
27023	26927	1
35318	35396	1
27820	35318	1
27024	35318	1
35317	35446	1
35317	27824	1
28076	35317	1
27929	35316	1
28660	35315	1
27828	35315	1
35315	27857	1
35314	35375	1
35314	27930	1
27829	35337	1
35313	37706	1
35313	27935	1
27931	35313	1
27834	35311	1
27932	35310	1
35340	35310	1
27874	27873	1
44800	27874	1
35308	35405	1
27822	35308	1
27830	35307	1
35306	35358	1
35306	27836	1
44281	44280	1
25244	26513	1
26513	8171	1
26513	26514	1
28291	26513	1
26614	44280	1
26614	45578	1
35340	26614	1
26614	27857	1
27023	26614	1
27762	26614	1
28076	26614	1
27024	26614	1
26614	27019	1
35342	26614	1
26614	27021	1
26614	29624	1
27020	26614	1
35341	26614	1
26614	28950	1
26614	43940	1
26614	43349	1
26614	27022	1
26591	6486	1
26591	26486	1
26591	33597	1
26591	28224	1
26309	1025	1
19271	1025	1
1025	26345	1
1025	34212	1
1025	52794	1
1025	37578	1
1025	26353	1
1025	26411	1
1025	26346	1
1025	23507	1
1025	26330	1
26602	1025	1
1025	38042	1
1025	26357	1
1025	26344	1
1025	28224	1
1025	46123	1
1025	29761	1
17827	27011	1
26571	26741	1
26571	35017	1
26571	26634	1
26571	35027	1
35028	26571	1
26571	35029	1
26571	17112	1
26571	36116	1
26571	36224	1
26571	15551	1
26571	16409	1
27056	26515	1
2629	12519	1
15523	26514	1
12427	26514	1
45588	26514	1
41595	26514	1
26356	26486	1
26486	28277	1
23272	15551	1
7998	15551	1
36115	36116	1
17112	17072	1
26564	17112	1
18592	17112	1
26634	16645	1
26634	23203	1
26634	26619	1
26356	40346	1
23507	35590	1
23507	26499	1
26564	8002	1
26564	10868	1
26564	10867	1
42277	26346	1
42278	26346	1
38119	26411	1
26635	26411	1
26353	38119	1
26353	26635	1
26353	28850	1
26369	26345	1
26345	26407	1
26358	26345	1
35805	26345	1
26375	26345	1
26354	26345	1
26345	26378	1
26345	28658	1
26376	26345	1
26345	26355	1
26345	15828	1
26345	14631	1
12500	26345	1
26309	26374	1
51894	6486	1
42278	42281	1
42279	42278	1
42280	42278	1
42276	42277	1
49977	42277	1
42277	44243	1
45578	45576	1
53118	8171	1
22031	8171	1
8171	22032	1
8171	43198	1
8171	38583	1
22033	8171	1
38584	8171	1
8171	38585	1
8171	39265	1
38586	8171	1
38587	8171	1
8171	38588	1
8171	41741	1
8171	38589	1
21998	8171	1
8171	38590	1
8171	38591	1
27044	26565	1
14136	20748	1
14136	28049	1
36284	16298	1
36286	16298	1
15100	16298	1
23203	16298	1
16298	12224	1
29026	16298	1
26564	16298	1
19712	16298	1
21947	16298	1
19789	16298	1
16298	42082	1
29181	16298	1
23760	16298	1
7998	16298	1
16298	17194	1
16298	21333	1
15751	39695	1
15751	31835	1
15751	50600	1
15751	5159	1
15751	2624	1
15751	31803	1
15751	38341	1
15751	2611	1
15751	22402	1
15751	31802	1
26309	27623	1
27622	27623	1
38119	22402	1
38341	22043	1
31803	9117	1
11580	2624	1
2624	21760	1
2624	15594	1
2624	15522	1
25366	2624	1
2624	21759	1
20523	2624	1
5159	39735	1
5159	19305	1
5159	12430	1
5159	42101	1
5159	42171	1
5159	31451	1
5159	31452	1
31453	5159	1
41736	5159	1
50600	50588	1
50587	50600	1
50583	50600	1
50600	50586	1
50589	50600	1
50584	50600	1
50598	50600	1
50599	50600	1
50582	50600	1
50585	50600	1
50600	50597	1
39735	39695	1
39697	39695	1
33863	39695	1
21317	39695	1
27044	17568	1
9117	39477	1
9117	26635	1
29573	21759	1
23626	21759	1
36794	21759	1
25570	39697	1
25840	39697	1
25847	39697	1
27665	39697	1
27653	39697	1
32400	39697	1
25674	39697	1
25610	39697	1
27599	39697	1
25844	39697	1
25562	39697	1
27646	39697	1
25585	39697	1
25582	39697	1
25531	39697	1
33083	39697	1
25862	39697	1
30296	39697	1
40526	39697	1
25897	39697	1
25522	39697	1
19897	39697	1
32025	39697	1
25850	39697	1
25739	39697	1
32915	39697	1
32328	39697	1
32365	39697	1
48865	39697	1
40736	39697	1
32235	39697	1
22812	39697	1
22454	39697	1
22453	39697	1
22455	39697	1
22460	39697	1
32495	39697	1
20954	39697	1
25644	39697	1
30914	39697	1
25591	39697	1
37073	39697	1
37109	39697	1
22459	39697	1
47640	39697	1
37106	39697	1
32265	39697	1
27703	39697	1
27691	39697	1
31253	39697	1
31233	39697	1
36700	39697	1
22467	39697	1
32889	39697	1
25539	39697	1
25554	39697	1
32786	39697	1
25652	39697	1
32881	39697	1
32835	39697	1
25516	39697	1
31273	39697	1
28577	39697	1
33087	39697	1
25856	39697	1
27643	39697	1
32761	39697	1
25860	39697	1
27575	39697	1
25735	39697	1
25524	39697	1
25589	39697	1
49943	39697	1
25473	39697	1
28655	39697	1
25718	39697	1
27660	39697	1
32413	39697	1
32096	39697	1
22456	39697	1
17568	29761	1
44001	23626	1
29214	23626	1
39728	23626	1
29573	29572	1
31453	31596	1
31453	31798	1
25588	25589	1
28665	25591	1
50525	25591	1
50294	25591	1
21838	25591	1
21707	25591	1
43836	25591	1
30976	25591	1
25594	25591	1
31595	31452	1
22150	31452	1
31797	31452	1
31451	30034	1
31451	31454	1
31455	31451	1
42278	42171	1
42171	42172	1
42173	42171	1
42174	42171	1
42175	42171	1
42176	42171	1
42171	42177	1
42277	42101	1
42100	42101	1
47271	42101	1
47077	42101	1
39735	23839	1
39735	41128	1
39735	42098	1
39735	38179	1
39735	30034	1
28572	39735	1
30035	39735	1
39735	44052	1
39735	30033	1
39735	48359	1
39735	30517	1
25876	21760	1
12246	21760	1
42176	35078	1
42176	41540	1
42176	41252	1
47076	47077	1
25876	27134	1
25876	25866	1
25876	27131	1
30030	44052	1
44052	44054	1
44052	30028	1
44052	30029	1
37310	42098	1
45851	42098	1
42202	42098	1
44054	39731	1
39733	44054	1
39732	44054	1
